Date/Time,PERIMETER_TOP_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Each Call),CUSTOM_ZONE_CLGT_SETPOINT:Schedule Value [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Temperature [C](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Mass Flow Rate [kg/s](Each Call) 
 06/20  19:01:15,,,,12.83330282,2.502395583
 06/20  19:02:30,,,,12.76791916,1.918783072
 06/20  19:03:45,,,,12.79975931,1.918783072
 06/20  19:05:00,,,,12.79978534,1.918783072
 06/20  19:06:15,,,,12.79980671,1.918783072
 06/20  19:07:30,,,,12.79983096,1.918783072
 06/20  19:08:45,,,,12.79985453,1.918783072
 06/20  19:10:00,,,,12.79987552,1.918783072
 06/20  19:11:15,,,,12.79989341,1.918783072
 06/20  19:12:30,,,,12.79990835,1.918783072
 06/20  19:13:45,,,,12.79992071,1.918783072
 06/20  19:15:00,27.69932349,17.71423379,16.87944774,12.79993093,1.918783072
 06/20  19:18:45,,,,13.0075157,4.330359327
 06/20  19:22:30,,,,12.56152462,1.970465794
 06/20  19:26:15,,,,12.90795937,3.346769322
 06/20  19:30:00,27.14932349,16.97240215,23.06688069,12.76728671,3.02054547
 06/20  19:31:30,,,,22.13543374,0
 06/20  19:33:00,,,,22.32533381,0
 06/20  19:34:30,,,,22.52170105,0
 06/20  19:36:00,,,,22.72563717,0
 06/20  19:37:30,,,,22.89793789,0
 06/20  19:39:00,,,,23.03427085,0
 06/20  19:40:30,,,,23.1420263,0
 06/20  19:42:00,,,,23.22890356,0
 06/20  19:43:30,,,,23.30011782,0
 06/20  19:45:00,26.59932349,20.12889657,19.8261088,23.35890591,0
 06/20  19:47:08,,,,12.80013515,1.918783072
 06/20  19:49:17,,,,12.79995341,1.918783072
 06/20  19:51:25,,,,12.79995849,1.918783072
 06/20  19:53:34,,,,12.7990316,1.918783072
 06/20  19:55:42,,,,12.79933817,1.918783072
 06/20  19:57:51,,,,12.79962112,1.918783072
 06/20  20:00:00,26.04932349,17.05478154,18.29621935,12.79984785,1.918783072
 06/20  20:05:00,,,,12.79939609,1.918783072
 06/20  20:10:00,,,,12.79943895,1.918783072
 06/20  20:15:00,26.04932349,17.57909621,16.70451275,12.79959313,1.918783072
 06/20  20:16:30,,,,22.11957125,0
 06/20  20:18:00,,,,22.22768007,0
 06/20  20:19:30,,,,22.37309713,0
 06/20  20:21:00,,,,22.52113825,0
 06/20  20:22:30,,,,22.64924842,0
 06/20  20:24:00,,,,22.75475657,0
 06/20  20:25:30,,,,22.84171742,0
 06/20  20:27:00,,,,22.91446536,0
 06/20  20:28:30,,,,22.97602135,0
 06/20  20:30:00,26.04932349,20.16629614,16.45528998,23.02834539,0
 06/20  20:32:08,,,,13.29471668,5.747256649
 06/20  20:34:17,,,,12.30543036,1.918783072
 06/20  20:36:25,,,,12.80167258,1.918783072
 06/20  20:38:34,,,,12.79974578,1.918783072
 06/20  20:40:42,,,,12.79996006,1.918783072
 06/20  20:42:51,,,,12.80013064,1.918783072
 06/20  20:45:00,26.04932349,16.16321204,22.32152247,12.80026813,1.918783072
 06/20  20:52:30,,,,12.79993066,1.918783072
 06/20  21:00:00,26.04932349,17.18264538,22.19862575,12.79994206,1.918783072
 06/20  21:01:30,,,,21.61764863,0
 06/20  21:03:00,,,,21.73337379,0
 06/20  21:04:30,,,,21.89657743,0
 06/20  21:06:00,,,,22.06109122,0
 06/20  21:07:30,,,,22.20280747,0
 06/20  21:09:00,,,,22.31913667,0
 06/20  21:10:30,,,,22.41470556,0
 06/20  21:12:00,,,,22.49437912,0
 06/20  21:13:30,,,,22.56155348,0
 06/20  21:15:00,26.19932349,19.85133826,17.11073996,22.61844537,0
 06/20  21:17:30,,,,12.95117634,3.686192208
 06/20  21:20:00,,,,12.6497,1.918783072
 06/20  21:22:30,,,,12.80005269,1.918783072
 06/20  21:25:00,,,,12.80032992,1.918783072
 06/20  21:27:30,,,,12.80060475,1.918783072
 06/20  21:30:00,26.34932349,16.33394164,18.89593813,12.80087409,1.918783072
 06/20  21:37:30,,,,12.80083255,1.918783072
 06/20  21:45:00,26.49932349,17.11261202,20.79863921,12.80093218,1.918783072
 06/20  21:46:30,,,,21.42619919,0
 06/20  21:48:00,,,,21.53684144,0
 06/20  21:49:30,,,,21.68786764,0
 06/20  21:51:00,,,,21.84123051,0
 06/20  21:52:30,,,,21.97384978,0
 06/20  21:54:00,,,,22.08304618,0
 06/20  21:55:30,,,,22.17302848,0
 06/20  21:57:00,,,,22.24828015,0
 06/20  21:58:30,,,,22.31192845,0
 06/20  22:00:00,26.64932349,19.7132583,16.03971018,22.36600647,0
 06/20  22:02:30,,,,13.18820467,5.200034503
 06/20  22:05:00,,,,12.41260076,1.918783072
 06/20  22:07:30,,,,13.93869158,1.918783072
 06/20  22:10:00,,,,12.80098077,1.918783072
 06/20  22:12:30,,,,12.80004096,1.918783072
 06/20  22:15:00,26.49932349,16.06366517,30,12.80005714,1.918783072
 06/20  22:22:30,,,,12.80059899,1.918783072
 06/20  22:30:00,26.34932349,16.99307468,30,12.80063738,1.918783072
 06/20  22:31:30,,,,21.16398046,0
 06/20  22:33:00,,,,21.27077165,0
 06/20  22:34:30,,,,21.42167449,0
 06/20  22:36:00,,,,21.57427983,0
 06/20  22:37:30,,,,21.70629915,0
 06/20  22:39:00,,,,21.81520363,0
 06/20  22:40:30,,,,21.90512187,0
 06/20  22:42:00,,,,21.98043855,0
 06/20  22:43:30,,,,22.04421953,0
 06/20  22:45:00,26.19932349,19.57586235,30,22.09846763,0
 06/20  22:47:08,,,,21.79610978,0
 06/20  22:49:17,,,,21.81116636,0
 06/20  22:51:25,,,,21.91834006,0
 06/20  22:53:34,,,,22.01680727,0
 06/20  22:55:42,,,,22.10315482,0
 06/20  22:57:51,,,,22.17795579,0
 06/20  23:00:00,26.04932349,20.50675885,30,22.24290624,0
 06/20  23:05:00,,,,22.08141566,0
 06/20  23:10:00,,,,22.16070927,0
 06/20  23:15:00,26.04932349,21.26729143,30,22.35075055,0
 06/20  23:20:00,,,,22.33968994,0
 06/20  23:25:00,,,,22.6427498,0
 06/20  23:30:00,26.04932349,22.23774142,30,22.75107379,0
 06/20  23:37:30,,,,22.74196459,0
 06/20  23:45:00,26.04932349,22.35456788,30,22.75284626,0
 06/20  24:00:00,26.04932349,22.54170272,30,22.91952172,0
 06/21  00:07:30,,,,22.996433,0
 06/21  00:15:00,26.04932349,22.77636669,30,23.06280928,0
 06/21  00:30:00,26.04932349,23.03068586,30,23.2081023,0
 06/21  00:45:00,26.04932349,23.22562092,30,23.32202544,0
 06/21  01:00:00,26.04932349,23.34965291,30,23.51046856,0
 06/21  01:15:00,26.04932349,23.43487682,30,23.66763264,0
 06/21  01:30:00,26.04932349,23.50900335,30,23.79431204,0
 06/21  01:45:00,26.04932349,23.58014523,30,23.90099596,0
 06/21  02:00:00,26.04932349,23.64663442,30,23.9943229,0
 06/21  02:15:00,26.04932349,23.7010525,30,24.07609628,0
 06/21  02:30:00,26.04932349,23.74371461,30,24.14512542,0
 06/21  02:45:00,26.04932349,23.78222128,30,24.20104947,0
 06/21  03:00:00,26.04932349,23.81539598,30,24.24202292,0
 06/21  03:15:00,25.92432349,23.84880024,30,24.26680182,0
 06/21  03:30:00,25.79932349,23.88538527,30,24.27943851,0
 06/21  03:45:00,25.67432349,23.92270038,30,24.28465612,0
 06/21  04:00:00,25.54932349,23.96145482,30,24.28626036,0
 06/21  04:15:00,25.24932349,23.99853771,30,24.28665013,0
 06/21  04:30:00,24.94932349,24.02510993,30,24.28623773,0
 06/21  04:45:00,24.64932349,24.03566086,30,24.28513509,0
 06/21  05:00:00,24.34932349,24.0375631,30,24.28256085,0
 06/21  05:01:00,,,,12.80258704,1.918783072
 06/21  05:02:00,,,,12.7985499,1.918783072
 06/21  05:03:00,,,,12.80054322,1.918783072
 06/21  05:04:00,,,,12.80058619,1.918783072
 06/21  05:05:00,,,,12.800631,1.918783072
 06/21  05:06:00,,,,12.80067503,1.918783072
 06/21  05:07:00,,,,12.80071585,1.918783072
 06/21  05:08:00,,,,12.80075179,1.918783072
 06/21  05:09:00,,,,12.80078185,1.918783072
 06/21  05:10:00,,,,12.80080559,1.918783072
 06/21  05:11:00,,,,12.80082298,1.918783072
 06/21  05:12:00,,,,12.80083428,1.918783072
 06/21  05:13:00,,,,12.80083993,1.918783072
 06/21  05:14:00,,,,12.80084049,1.918783072
 06/21  05:15:00,24.34932349,18.31046161,30,12.8008366,1.918783072
 06/21  05:18:45,,,,12.80059165,1.918783072
 06/21  05:22:30,,,,12.80060641,1.918783072
 06/21  05:26:15,,,,12.80062434,1.918783072
 06/21  05:30:00,24.34932349,18.23460271,30,12.80059252,1.918783072
 06/21  05:37:30,,,,12.80043249,1.918783072
 06/21  05:45:00,24.34932349,18.01862518,30,12.80043408,1.918783072
 06/21  05:52:30,,,,12.80027844,1.918783072
 06/21  06:00:00,24.34932349,17.71546723,30,12.80026123,1.918783072
 06/21  06:07:30,,,,12.8001733,1.918783072
 06/21  06:15:00,24.34932349,17.68507939,22.19397738,12.80017134,1.918783072
 06/21  06:22:30,,,,12.80009704,1.918783072
 06/21  06:30:00,24.34932349,17.62154702,21.98043631,12.8001106,1.918783072
 06/21  06:45:00,24.34932349,17.57379929,16.58440111,12.80008037,1.918783072
 06/21  06:52:30,,,,12.8254459,2.934718278
 06/21  07:00:00,24.34932349,16.83465058,22.61908458,12.77506859,2.643067696
 06/21  07:05:00,,,,12.8000506,1.918783072
 06/21  07:10:00,,,,12.80006341,1.918783072
 06/21  07:15:00,24.34932349,17.65149342,18.75308248,12.80006095,1.918783072
 06/21  07:22:30,,,,12.80004685,1.918783072
 06/21  07:30:00,24.34932349,17.77148963,19.85511964,12.80005172,1.918783072
 06/21  07:37:30,,,,12.80004275,1.918783072
 06/21  07:45:00,24.34932349,17.90892754,17.97848856,12.8000433,1.918783072
 06/21  07:52:30,,,,12.79917429,1.950612138
 06/21  08:00:00,24.34932349,17.96677952,16.31741758,12.80248286,1.96294906
 06/21  08:05:00,,,,12.91430959,4.127046129
 06/21  08:10:00,,,,12.69494082,3.305559304
 06/21  08:15:00,24.64932349,16.64011015,17.60973413,12.88999671,3.988576233
 06/21  08:22:30,,,,12.80744212,2.473781501
 06/21  08:30:00,24.94932349,17.40417772,19.71916395,12.79972316,2.442838591
 06/21  08:35:00,,,,12.80004281,1.918783072
 06/21  08:40:00,,,,12.80011502,1.918783072
 06/21  08:45:00,25.24932349,17.93557023,20.24912882,12.79984995,1.918783072
 06/21  08:52:30,,,,12.79991501,1.918783072
 06/21  09:00:00,25.54932349,18.07328333,17.96729828,12.79993854,1.918783072
 06/21  09:15:00,26.09932349,18.03711629,19.43527378,12.81006211,2.083902652
 06/21  09:30:00,26.64932349,18.21125543,21.69479784,12.79287554,1.918783072
 06/21  09:45:00,27.19932349,18.34224484,16.68931634,12.80261878,1.918783072
 06/21  09:50:00,,,,12.91287394,3.917480109
 06/21  09:55:00,,,,12.68629054,3.124775901
 06/21  10:00:00,27.74932349,16.99699822,17.8903781,12.8847957,3.729449105
 06/21  10:07:30,,,,12.81385502,2.435788311
 06/21  10:15:00,27.87432349,17.70427349,16.51851727,12.79558608,2.38501112
 06/21  10:22:30,,,,12.83790876,3.848285586
 06/21  10:30:00,27.99932349,16.88378371,19.55629642,12.73811456,3.430763254
 06/21  10:33:45,,,,12.80112029,1.918783072
 06/21  10:37:30,,,,12.79893572,1.918783072
 06/21  10:41:15,,,,12.7991799,1.918783072
 06/21  10:45:00,28.12432349,18.13832319,21.17207328,12.79992761,1.918783072
 06/21  10:52:30,,,,12.80002887,1.918783072
 06/21  11:00:00,28.24932349,18.29485345,20.45893663,12.80000581,1.918783072
 06/21  11:07:30,,,,12.79936572,1.918783072
 06/21  11:15:00,28.52432349,18.35248177,20.86381315,12.8000625,1.918783072
 06/21  11:22:30,,,,12.80014172,1.918783072
 06/21  11:30:00,28.79932349,18.37254073,20.39128825,12.80011951,1.918783072
 06/21  11:45:00,29.07432349,18.42547271,20.95447525,12.8019124,1.918783072
 06/21  12:00:00,29.34932349,18.48771027,22.80734458,12.80164817,1.918783072
 06/21  12:03:45,,,,12.79869528,1.918783072
 06/21  12:07:30,,,,12.80111905,1.918783072
 06/21  12:11:15,,,,12.800114,1.918783072
 06/21  12:15:00,29.34932349,18.62072124,18.77014947,12.79936063,1.918783072
 06/21  12:30:00,29.34932349,18.71956049,19.25282464,12.80436888,1.918783072
 06/21  12:45:00,29.34932349,18.73730499,17.96970342,12.8024064,1.918783072
 06/21  12:52:30,,,,12.81786799,2.571139117
 06/21  13:00:00,29.34932349,18.14432175,18.85493723,12.77905678,2.378026846
 06/21  13:07:30,,,,12.80069286,1.918783072
 06/21  13:15:00,29.34932349,18.60869633,21.54254171,12.8010059,1.929977934
 06/21  13:30:00,29.34932349,18.76136201,23.41729575,12.79718297,1.918783072
 06/21  13:45:00,29.34932349,18.71376538,23.65682838,12.79909119,1.918783072
 06/21  14:00:00,29.34932349,18.65882288,20.53117954,12.7983221,1.918783072
 06/21  14:15:00,29.22432349,18.626003,19.51094344,12.7981393,1.918783072
 06/21  14:30:00,29.09932349,18.58902584,22.15662756,12.79780969,1.918783072
 06/21  14:45:00,28.97432349,18.57028737,17.41915141,12.80068175,1.918783072
 06/21  14:50:00,,,,12.87049694,3.222230779
 06/21  14:55:00,,,,12.71855917,2.580995019
 06/21  15:00:00,28.84932349,17.59852877,22.81586377,12.84797455,2.963221544
 06/21  15:07:30,,,,12.8017235,1.918783072
 06/21  15:15:00,27.59932349,18.35176478,23.39772327,12.79990322,1.918783072
 06/21  15:30:00,26.34932349,18.56774097,17.4941501,12.79867776,1.918783072
 06/21  15:35:00,,,,12.85679173,2.971315283
 06/21  15:40:00,,,,12.73687987,2.410118281
 06/21  15:45:00,25.09932349,17.65074169,22.3308559,12.83408451,2.7123858
 06/21  15:52:30,,,,12.80079103,1.918783072
 06/21  16:00:00,23.84932349,18.18333128,23.46721442,12.79969063,1.918783072
 06/21  16:07:30,,,,12.79998441,1.918783072
 06/21  16:15:00,23.84932349,18.01605017,17.4781718,12.79994905,1.918783072
 06/21  16:22:30,,,,12.80436375,2.223627106
 06/21  16:30:00,23.84932349,17.58678186,22.29171545,12.79718693,2.174676693
 06/21  16:45:00,23.84932349,17.67872769,18.85520041,12.78711379,1.918783072
 06/21  17:00:00,23.84932349,17.75273145,23.23386871,12.79927803,1.918783072
 06/21  17:15:00,23.97432349,17.67131351,23.30586208,12.7988593,1.918783072
 06/21  17:22:30,,,,12.80046232,1.918783072
 06/21  17:30:00,24.09932349,17.62374567,21.89405683,12.80053025,1.918783072
 06/21  17:45:00,24.22432349,17.5740104,18.18411305,12.79999282,1.918783072
 06/21  18:00:00,24.34932349,17.53114154,19.47223501,12.80098957,1.918783072
 06/21  18:15:00,24.22432349,17.47670653,18.10556251,12.80010147,1.918783072
 06/21  18:30:00,24.09932349,17.41592403,17.85209156,12.80008517,1.918783072
 06/21  18:45:00,23.97432349,17.36662724,22.35927479,12.80007384,1.918783072
 06/21  19:00:00,23.84932349,17.31943662,17.95495772,12.80006716,1.918783072
 06/21  19:15:00,23.84932349,17.22671631,16.69686286,12.80086176,1.918783072
 06/21  19:22:30,,,,12.81236872,2.459929657
 06/21  19:30:00,23.84932349,16.81402446,20.34836695,12.78506252,2.234225931
 06/21  19:45:00,23.84932349,16.96714534,17.15208348,12.78598212,1.918783072
 06/21  20:00:00,23.84932349,17.06287152,19.60717957,12.80055151,1.918783072
 06/21  20:15:00,23.97432349,17.03161125,18.27756641,12.80057047,1.918783072
 06/21  20:30:00,24.09932349,16.98707544,22.60027897,12.80066606,1.918783072
 06/21  20:45:00,24.22432349,16.96039829,21.40517798,12.80080837,1.918783072
 06/21  21:00:00,24.34932349,16.93789246,17.8142372,12.80097024,1.918783072
 06/21  21:01:52,,,,21.02235379,0
 06/21  21:03:45,,,,21.14630656,0
 06/21  21:05:37,,,,13.43672177,3.394866144
 06/21  21:07:30,,,,12.68488304,1.918783072
 06/21  21:09:22,,,,12.79999627,1.918783072
 06/21  21:11:15,,,,12.80003764,1.918783072
 06/21  21:13:07,,,,12.80004158,1.918783072
 06/21  21:15:00,24.49932349,17.36558426,17.23853106,12.80004615,1.918783072
 06/21  21:18:45,,,,12.80006988,1.918783072
 06/21  21:22:30,,,,12.80228023,1.918783072
 06/21  21:26:15,,,,12.80006285,1.918783072
 06/21  21:30:00,24.64932349,16.98235093,20.8401679,12.80006712,1.918783072
 06/21  21:32:08,,,,21.06204597,0
 06/21  21:34:17,,,,21.19150185,0
 06/21  21:36:25,,,,21.36079333,0
 06/21  21:38:34,,,,21.52572692,0
 06/21  21:40:42,,,,21.66024614,0
 06/21  21:42:51,,,,21.76358212,0
 06/21  21:45:00,24.79932349,19.40897286,16.84231134,21.84290785,0
 06/21  21:47:30,,,,12.95981393,3.759828269
 06/21  21:50:00,,,,12.64022059,1.918783072
 06/21  21:52:30,,,,12.80003001,1.918783072
 06/21  21:55:00,,,,12.80010928,1.918783072
 06/21  21:57:30,,,,12.80013277,1.918783072
 06/21  22:00:00,24.94932349,16.19574703,16.51602034,12.80015792,1.918783072
 06/21  22:07:30,,,,12.85756469,2.813515447
 06/21  22:15:00,24.94932349,16.44505704,30,12.74811557,1.993756162
 06/21  22:16:30,,,,20.65859211,0
 06/21  22:18:00,,,,20.7884777,0
 06/21  22:19:30,,,,20.9490377,0
 06/21  22:21:00,,,,21.11406846,0
 06/21  22:22:30,,,,21.25651662,0
 06/21  22:24:00,,,,21.37307181,0
 06/21  22:25:30,,,,21.4684814,0
 06/21  22:27:00,,,,21.54783904,0
 06/21  22:28:30,,,,21.6146719,0
 06/21  22:30:00,24.94932349,19.11105175,30,21.67124099,0
 06/21  22:32:08,,,,21.35025464,0
 06/21  22:34:17,,,,21.3652976,0
 06/21  22:36:25,,,,21.48030973,0
 06/21  22:38:34,,,,21.5856381,0
 06/21  22:40:42,,,,21.67785857,0
 06/21  22:42:51,,,,21.75766649,0
 06/21  22:45:00,24.94932349,20.11721063,30,21.82689689,0
 06/21  22:50:00,,,,21.65441516,0
 06/21  22:55:00,,,,21.7434433,0
 06/21  23:00:00,24.94932349,20.82124363,30,21.9514662,0
 06/21  23:05:00,,,,21.93911384,0
 06/21  23:10:00,,,,22.27021768,0
 06/21  23:15:00,25.22432349,21.7717875,30,22.388703,0
 06/21  23:22:30,,,,22.3786155,0
 06/21  23:30:00,25.49932349,21.86221836,30,22.39181451,0
 06/21  23:45:00,25.77432349,22.03045789,30,22.57352517,0
 06/21  24:00:00,26.04932349,22.31232795,30,22.65107168,0
 06/22  00:15:00,26.04932349,22.54968405,30,22.87033098,0
 06/22  00:30:00,26.04932349,22.69926553,30,23.06249047,0
 06/22  00:45:00,26.04932349,22.8035767,30,23.20091208,0
 06/22  01:00:00,26.04932349,22.89991546,30,23.30589227,0
 06/22  01:15:00,26.04932349,22.9934026,30,23.40064524,0
 06/22  01:30:00,26.04932349,23.08070186,30,23.49305324,0
 06/22  01:45:00,26.04932349,23.16070808,30,23.58096429,0
 06/22  02:00:00,26.04932349,23.23380219,30,23.6610238,0
 06/22  02:15:00,25.92432349,23.2889659,30,23.73216031,0
 06/22  02:30:00,25.79932349,23.32891567,30,23.79040076,0
 06/22  02:45:00,25.67432349,23.36136392,30,23.83650514,0
 06/22  03:00:00,25.54932349,23.39088714,30,23.87317783,0
 06/22  03:15:00,25.54932349,23.42864753,30,23.90233986,0
 06/22  03:30:00,25.54932349,23.47351027,30,23.92797162,0
 06/22  03:45:00,25.54932349,23.5198161,30,23.95089334,0
 06/22  04:00:00,25.54932349,23.56433789,30,23.9706537,0
 06/22  04:15:00,25.39932349,23.60384556,30,23.98715319,0
 06/22  04:30:00,25.24932349,23.63466832,30,23.99809543,0
 06/22  04:45:00,25.09932349,23.65867072,30,24.00548448,0
 06/22  05:00:00,24.94932349,23.68262487,30,24.01196522,0
 06/22  05:01:00,,,,12.80031193,1.918783072
 06/22  05:02:00,,,,12.80007636,1.918783072
 06/22  05:03:00,,,,12.80007354,1.918783072
 06/22  05:04:00,,,,12.80007993,1.918783072
 06/22  05:05:00,,,,12.80008734,1.918783072
 06/22  05:06:00,,,,12.80009449,1.918783072
 06/22  05:07:00,,,,12.8001008,1.918783072
 06/22  05:08:00,,,,12.80010605,1.918783072
 06/22  05:09:00,,,,12.80011018,1.918783072
 06/22  05:10:00,,,,12.80011319,1.918783072
 06/22  05:11:00,,,,12.80011511,1.918783072
 06/22  05:12:00,,,,12.80011602,1.918783072
 06/22  05:13:00,,,,12.80011599,1.918783072
 06/22  05:14:00,,,,12.80011516,1.918783072
 06/22  05:15:00,24.79932349,18.13077332,30,12.80011362,1.918783072
 06/22  05:18:45,,,,12.80009002,1.918783072
 06/22  05:22:30,,,,12.80010995,1.918783072
 06/22  05:26:15,,,,12.80011134,1.918783072
 06/22  05:30:00,24.64932349,18.05862979,30,12.80011155,1.918783072
 06/22  05:37:30,,,,12.80007278,1.918783072
 06/22  05:45:00,24.49932349,17.90203975,30,12.80010682,1.918783072
 06/22  05:52:30,,,,12.80007019,1.918783072
 06/22  06:00:00,24.34932349,17.65104842,30,12.80090897,1.918783072
 06/22  06:07:30,,,,12.80080855,1.918783072
 06/22  06:15:00,24.22432349,17.64369266,16.73275062,12.80065675,1.918783072
 06/22  06:22:30,,,,12.81948096,2.805773083
 06/22  06:30:00,24.09932349,16.9557759,20.47909177,12.77950172,2.550549778
 06/22  06:37:30,,,,12.80050582,1.918783072
 06/22  06:45:00,23.97432349,17.41835994,22.05951283,12.80048689,1.918783072
 06/22  06:52:30,,,,12.80045939,1.918783072
 06/22  07:00:00,23.84932349,17.5664162,18.63587308,12.80042332,1.918783072
 06/22  07:05:00,,,,12.80036807,1.918783072
 06/22  07:10:00,,,,12.80037217,1.918783072
 06/22  07:15:00,24.12432349,17.84428275,20.18090553,12.80182257,1.918783072
 06/22  07:22:30,,,,12.79805551,1.918783072
 06/22  07:30:00,24.39932349,17.9447278,22.8794471,12.8036959,1.918783072
 06/22  07:45:00,24.67432349,17.98965892,23.86577882,12.79869132,1.918783072
 06/22  08:00:00,24.94932349,17.99286306,23.77808313,12.79959291,1.918783072
 06/22  08:15:00,24.79932349,17.98010017,21.21215452,12.79914157,1.918783072
 06/22  08:30:00,24.64932349,17.98742254,17.76018162,12.79988378,1.918783072
 06/22  08:45:00,24.49932349,17.84742551,16.30761705,12.80752469,2.094553894
 06/22  08:50:00,,,,12.91669679,4.095447382
 06/22  08:55:00,,,,12.69012161,3.223937678
 06/22  09:00:00,24.34932349,16.60501708,20.89845181,12.88417155,3.915190153
 06/22  09:05:00,,,,12.79950635,1.918783072
 06/22  09:10:00,,,,12.79966317,1.918783072
 06/22  09:15:00,24.34932349,17.67779369,22.60072627,12.79936407,1.918783072
 06/22  09:22:30,,,,12.79905615,1.918783072
 06/22  09:30:00,24.34932349,17.85222245,16.28218811,12.79949857,1.918783072
 06/22  09:35:00,,,,12.91890616,4.046589069
 06/22  09:40:00,,,,12.69880531,3.255154217
 06/22  09:45:00,24.34932349,16.58394726,19.59590794,12.87701848,3.877675161
 06/22  09:50:00,,,,12.79967505,1.918783072
 06/22  09:55:00,,,,12.79955801,1.918783072
 06/22  10:00:00,24.34932349,17.66213322,23.50386181,12.79928126,1.918783072
 06/22  10:07:30,,,,12.79951725,1.918783072
 06/22  10:15:00,24.22432349,17.83560905,22.66964996,12.7994084,1.918783072
 06/22  10:30:00,24.09932349,17.90962198,21.59535071,12.79949643,1.918783072
 06/22  10:45:00,23.97432349,17.96875274,19.86996537,12.80002374,1.918783072
 06/22  11:00:00,23.84932349,17.98518323,17.02625043,12.80052942,1.918783072
 06/22  11:07:30,,,,12.81939022,2.743181051
 06/22  11:15:00,23.84932349,17.25691989,17.38663167,12.77975382,2.483998351
 06/22  11:30:00,23.84932349,17.29353177,22.33415564,12.78658222,2.280326619
 06/22  11:37:30,,,,12.80023299,1.918783072
 06/22  11:45:00,23.84932349,17.74952658,20.91282721,12.80013912,1.918783072
 06/22  12:00:00,23.84932349,17.90469028,16.37849926,12.80138915,1.918783072
 06/22  12:05:00,,,,12.90445984,3.990937812
 06/22  12:10:00,,,,12.70172161,3.228724273
 06/22  12:15:00,24.39932349,16.66879861,20.27624198,12.88103578,3.830506672
 06/22  12:20:00,,,,12.80048481,1.918783072
 06/22  12:25:00,,,,12.79748778,1.918783072
 06/22  12:30:00,24.94932349,17.80755316,21.71476034,12.80096662,1.918783072
 06/22  12:37:30,,,,12.7984166,1.918783072
 06/22  12:45:00,25.49932349,18.02250249,22.03880365,12.80208918,1.918783072
 06/22  13:00:00,26.04932349,18.14152249,19.4980701,12.80075853,1.918783072
 06/22  13:15:00,26.59932349,18.24296275,19.13080845,12.80303107,1.918783072
 06/22  13:30:00,27.14932349,18.30480703,18.34573351,12.80122348,1.918783072
 06/22  13:45:00,27.69932349,18.33296937,20.17306277,12.8008682,1.91979644
 06/22  14:00:00,28.24932349,18.35734699,20.42814484,12.80458794,1.918783072
 06/22  14:15:00,28.52432349,18.38085213,17.02130033,12.80503456,1.918783072
 06/22  14:20:00,,,,12.88994386,3.523136038
 06/22  14:25:00,,,,12.69958416,2.790028839
 06/22  14:30:00,28.79932349,17.25088413,21.35331965,12.86445256,3.268744678
 06/22  14:35:00,,,,12.80216546,1.918783072
 06/22  14:40:00,,,,12.79992012,1.918783072
 06/22  14:45:00,29.07432349,18.16530139,21.68155561,12.79986697,1.918783072
 06/22  14:52:30,,,,12.79990592,1.918783072
 06/22  15:00:00,29.34932349,18.32501231,20.98702342,12.7999038,1.918783072
 06/22  15:15:00,29.49932349,18.40833975,22.46327961,12.80339108,1.918783072
 06/22  15:30:00,29.64932349,18.49664255,18.68434893,12.80334566,1.918783072
 06/22  15:45:00,29.79932349,18.5436975,19.81097152,12.80211529,1.918783072
 06/22  16:00:00,29.94932349,18.57092749,23.33768469,12.80144251,1.918783072
 06/22  16:05:00,,,,12.8002223,1.918783072
 06/22  16:10:00,,,,12.79987718,1.918783072
 06/22  16:15:00,29.79932349,18.39474862,16.63741006,12.80000741,1.918783072
 06/22  16:18:45,,,,13.01240862,4.511439121
 06/22  16:22:30,,,,12.57457338,2.956838172
 06/22  16:26:15,,,,12.91309754,3.81596407
 06/22  16:30:00,29.64932349,16.86356316,17.37775591,12.79334615,3.780981998
 06/22  16:45:00,29.49932349,17.0843691,20.04566461,12.66204083,2.654930931
 06/22  16:50:00,,,,12.79953557,1.918783072
 06/22  16:55:00,,,,12.79917039,1.918783072
 06/22  17:00:00,29.34932349,17.95956456,19.22458432,12.7991303,1.918783072
 06/22  17:05:00,,,,12.7992935,1.918783072
 06/22  17:10:00,,,,12.79916425,1.918783072
 06/22  17:15:00,29.22432349,18.10093717,22.79835232,12.79918889,1.918783072
 06/22  17:30:00,29.09932349,18.12485083,17.96141417,12.79877591,1.918783072
 06/22  17:45:00,28.97432349,18.02114688,19.80276189,12.80168004,2.017609693
 06/22  18:00:00,28.84932349,18.0323772,16.46041586,12.79114158,1.918783072
 06/22  18:05:00,,,,12.90277123,3.845866605
 06/22  18:10:00,,,,12.69810306,2.998043778
 06/22  18:15:00,28.69932349,16.74514355,16.89187849,12.8716136,3.610721818
 06/22  18:22:30,,,,12.8329404,3.077570297
 06/22  18:30:00,28.54932349,16.85567387,19.53567637,12.76591875,2.699887066
 06/22  18:35:00,,,,12.79996247,1.918783072
 06/22  18:40:00,,,,12.79992157,1.918783072
 06/22  18:45:00,28.39932349,17.51368997,19.70246855,12.79991699,1.918783072
